company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
捷泰,6165,-25.58,-20.26,-26.9,-17.07,-18.11,-53.43,-72.44,-52.51,-58,-16.77,-26.91,-13.42,-12.22,-12.77,-18.55,-16.13,-13.79,-17.6,-16.07
凌華,6166,2.97,3.39,2.76,6.71,7.41,7.75,8.71,7.33,7.74,7.88,6.51,6.42,6.89,6.85,3.35,3.46,3.76,3.85,3.22
久正,6167,6.47,7.01,7.37,3.21,2.58,1.71,0.7,8.37,1.7,1.31,-2.1,-0.8,-1.4,-0.3,-2.39,5.31,6.15,5.99,3.14
宏齊,6168,-9.38,-16.41,-11.61,-0.9,-0.12,-8.42,-4.43,6.94,7.34,6.95,4.34,1.31,-2.49,-6.83,-5.59,-13.94,-5.98,-7.34,-6.98
昱泉,6169,-76.48,-58.04,-45.49,-75.85,-73.04,-75.22,-49.02,-40.76,-31.81,-24.64,-22.22,-20.03,-16.83,-21.36,-24.9,-25.82,-28.77,-26.81,-34.23
統振,6170,-2.7,-3.51,-1.75,-0.01,-0.17,-0.45,1.15,0.66,0.74,0.77,0.39,-4.17,-3.57,-3.64,-2.18,-1.49,0.38,0.51,1.32
亞銳士,6171,13.41,15.65,20.54,24.25,9.6,16.54,"-11,518.60","-9,031.58","-15,122.54","-30,460.87","-40,581.82",1.59,-9.49,-5.1,"-3,068.42",-14.1,-12.78,-10.61,0.78
互億,6172,-1.71,-1.34,-2.72,2.65,0.49,-3.33,-2.21,13.3,0.52,0.43,1.1,3.39,4.46,7.88,9.32,-54.49,-57.44,-116.95,-46.36
信昌電,6173,10.07,10.63,10.95,5.74,6.68,6.11,7.17,5.53,4.57,2.83,1.98,0.95,0.99,0.47,-6.75,-2.2,-2.58,-4.03,-8.08
安碁,6174,8.68,9.13,6,9.57,10.65,10.3,8.17,8.91,9.26,9.29,8.49,14.91,15.78,16.91,21.64,3.05,3.13,2.4,0.37
立敦,6175,2.69,1.57,2.59,2.48,3.42,1.65,0.41,1.59,0.86,-2.48,-6.03,-1.25,-3.85,1.03,2.89,2.46,0.84,-0.03,-1.12
瑞儀,6176,6.48,4.67,3.67,5.93,4.99,2.19,4.19,7.25,6.44,6.12,6.25,7.41,6.88,6.76,7.45,7.14,7.38,7.58,6.85
達麗,6177,15.16,17.06,15.14,15.44,11.49,12.67,14.54,31.66,35.5,35.94,-49,3.99,6.08,9.22,22.33,27.37,32.06,35.17,"-6,017.49"
亞通,6179,6.82,7.03,3.97,10.78,8.39,7.64,4.66,7.17,3.32,5.34,12.16,-124.22,-109.78,-92.23,-194.31,-38.09,-34.27,-53.63,-56.64
橘子,6180,-6.65,-2.23,-0.28,3.16,4.62,6.96,12.58,1.15,1.18,0.95,1.78,0.68,1.99,2.61,3.89,-4.88,-3.11,0.09,2.79
合晶,6182,-5.2,-5.42,-5.48,-0.56,1.5,1.91,1.65,-14.25,-1.89,-3.73,-7.17,-11.61,-6.02,-7.87,-18.13,-18.45,-14.82,-16.45,-23.13
關貿,6183,17.74,17.47,16.5,14.05,20.62,20.51,18.85,14.6,19.15,19.49,13.81,12.5,15.21,13.82,7.68,12.71,14.07,13.06,14.4
大豐電,6184,-18.86,-22.75,-26.93,16.16,25.06,30.94,24.27,37.42,35.03,30.84,28.17,34.01,32.58,34.58,35.07,44.05,46.43,50.18,52.14
幃翔,6185,20.26,19.3,19.93,20.83,20.6,19.25,20.23,20.51,20.85,20.85,20.95,18.23,17.4,15.67,16.8,10.25,8.27,5.49,3.03
新潤,6186,14.7,17.73,21.41,24.86,16.44,21.25,23.21,19.17,15.06,19.08,21.51,20.91,,,,17.1,"-1,980.16","-1,361.26","-1,085.75"
萬潤,6187,17.93,14.68,3.4,15.16,18.37,18.4,14.08,13.29,14.7,14.86,12.52,10.94,12.62,12.18,6.49,-15.22,3.69,5.09,7.67
廣明,6188,5.2,5.7,5.05,3.78,3.72,3.76,3.15,6.8,7.09,6.86,6.97,6.29,6.35,6.84,7.7,3.26,2.45,2.71,2.62
豐藝,6189,2.29,2.5,3.02,3.38,3.55,2.89,3.4,3.12,3.27,3.42,3.94,2.91,3.2,3.36,3.12,2.36,2.44,2.41,2.06
萬泰科,6190,3.85,3.27,1.43,-1.46,0.51,0.43,1.04,-0.93,-0.18,0.3,0.29,-2.33,-1.57,-0.49,-0.87,-3.35,-1.09,-1.33,-1.15
精成科,6191,1.92,1.21,1.13,-1.45,-0.73,-1.32,-3.91,0.47,0.51,0.13,-0.23,-1.16,-0.23,-0.53,-0.4,0.09,0.18,0.55,0.29
巨路,6192,10.28,10.26,9.27,10.82,9.2,8.53,7.32,10.72,10.37,10.25,12.79,10.24,10.64,10.91,11.44,9.97,9.82,9.55,11.69
育富,6194,-38.83,-22.36,-18.85,-17.58,-23.85,-29.69,-15.97,16.27,13.53,12.58,10.5,11.12,11.9,11.3,11.67,14.6,13.7,16.94,15.43
詩肯,6195,9.1,9.12,10.31,12.03,11.78,13.09,13.99,15.73,15.8,15.39,15.83,17.05,16.63,15.61,16.41,14.86,14.66,13.82,14.31
帆宣,6196,2.44,2.41,3.28,2.55,2.22,1.12,0.41,2.57,2.36,2.32,3.58,1.56,0.76,0.37,0.55,2.14,1.45,1.84,4.27
佳必琪,6197,7.34,6.06,3.93,5.11,5.8,3.97,5.16,6.71,6.09,6.08,8,3.79,4.15,3.29,3.23,1.55,0.82,0.52,-0.78
凌泰,6198,24.59,85.34,-112.22,-40.01,-29.96,-32.22,-39.61,-38.59,-31.79,-36.16,-44.19,-31.24,-25.9,-22.99,-29.03,-35.29,-25.27,-22.03,-15.56
天品,6199,8.76,9.14,16.18,33.56,5.86,19.05,28.43,41.73,10.44,-37.93,-236.12,-318.63,-295.21,-365.8,-453.05,397.01,417.62,382.56,393.57
亞弘電,6201,8.19,8.38,5.27,6.37,7.17,5.8,5.61,4.36,4.04,3.35,1.72,2.82,2.24,2.89,3.03,4.05,4.63,4.44,2.2
盛群,6202,18.95,18.65,18.62,20.62,20.86,20.05,18.41,20.32,20.09,19.57,18.75,19.2,19.46,19.1,16.93,15.78,16.43,15.86,12.52
海韻電,6203,11.23,11.64,11.23,11.28,11.48,5.98,6.68,13.61,14.32,14.86,15.47,11.57,11.57,11.24,10.65,10.27,10.59,10.28,10.21
艾華,6204,7.96,7.94,-0.39,6.64,8.04,6.13,2.63,10.12,8.99,6.15,7.47,12.49,12.01,13.68,10.63,10.51,11.04,8.81,7.34
詮欣,6205,12.63,7.88,6.74,9.03,10.53,7.61,8.06,10.23,10.62,8.95,11.07,6.03,6.61,6.91,7.08,4.59,5.38,4.57,2.08
飛捷,6206,15.09,16.72,16.22,20,19.91,17.87,17.82,20.32,19.88,18.13,19.72,21.36,21.68,22.69,23.85,17.06,16.46,15.77,14.92
雷科,6207,6.95,7.28,6.19,11.07,13.64,10.37,10.17,8.76,7.96,6.01,6.32,0.49,3.41,2.29,9.47,4.18,5.67,6.02,9.19
日揚,6208,10.54,10.15,11.91,6.31,8.14,8.27,12.4,8.36,8.72,7.18,10.83,7.21,6.84,4.13,0.41,4.62,3.44,1.55,-3.71
今國光,6209,-1.17,-3.98,-1.3,-4.56,-2.75,-1.87,-3.41,-3.25,-1.49,-2.54,-4.26,1.49,1.35,1.4,0.75,6.09,7.01,5.43,7.53
慶生,6210,12.35,14.68,14.12,19.19,19.81,18.33,22.59,19.44,17.32,15.44,17.37,15.04,15.05,16.79,17.43,15.13,15.88,16.55,13.31
理銘,6212,14.22,12.27,17.36,11.91,8.71,10.64,,"-2,336.13","-1,577.56",-643.62,,"-14,366.54","-11,727.04","-10,749.03",-556.23,27.14,23.37,31.45,
聯茂,6213,5,4.98,5.61,3.15,2.66,2.14,2.63,2.63,2.53,2.82,2.95,4.14,4.28,3.9,5.35,5.61,6.08,5.47,5.74
精誠,6214,7.83,3.32,2.46,3.45,2.34,4.33,4.09,4.73,3.67,4.93,5.04,5.26,4.85,4.42,3.95,1.68,1.28,0.64,1.93
和椿,6215,1.17,4.44,3.22,1.49,1.08,0.1,1.91,6.41,6.82,5.21,2.42,1.9,2.48,2.8,-0.26,0.02,0.23,-0.77,-5.17
