company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
大宇,1445,-22.2,17.66,-19.4,-13.08,123.93,44.51,53.14,6.94,-12.88,-10.96,-38.58,17.37,38.52,14.52,79.22,-3.57,-3.02,-4.36,-66.56
宏和,1446,8119.27,1797.48,-46.31,-284.97,-7.45,-28.68,-66.79,-48.57,236.39,3.28,24.94,-101.37,90.09,127.4,-55.63,-5.65,-3.23,-143.39,45.08
力鵬,1447,205.6,-508.82,-67.49,-15.22,13.17,66.13,-150.78,-12.15,14.4,-34.56,-35.3,3673.71,447.23,184.89,21.9,257.83,80.39,-175.47,-46.86
佳和,1449,15.07,77.4,-61.68,-4233.96,7.89,-71.27,31.3,144.59,64.71,-41.75,-72.16,58.13,-16.21,229.83,-256.21,-14.27,-70.36,-5.62,64.11
年興,1451,-328.15,-22.84,396.34,22.56,51.58,4.34,-81.55,-1.67,-12.51,-69.19,71.28,14.7,17.03,15.81,-49.44,28.73,-13.02,0.91,-15.81
宏益,1452,10.1,-11.7,-56.12,-51.21,-46.23,85.83,125.03,-31.99,0.67,25.36,32.81,63.36,-32.2,32.17,-11.14,4.45,47.9,4.05,-57.55
大將,1453,-1.19,-232.87,132.72,-75.77,-148.88,746.45,-306.09,7.9,216.93,-468.92,-98.69,34.54,-294.06,94.46,81.48,919.58,777.67,21.99,-171
台富,1454,-3.05,25.72,-69.17,-25.82,-124.6,-83.43,286.81,40.72,44.15,-223.55,225.77,-334.32,179.13,351.87,114.07,-7.23,-0.53,5.23,-108.96
集盛,1455,53.59,-190.97,123.07,-139.31,-3726.62,4180.04,-183.55,4.47,8.86,-47.41,-50.32,336.54,87.12,259.31,-28.69,-54.96,6.63,-65.14,-60.66
怡華,1456,12.02,50.01,-18.86,15.61,30.13,29.79,34.81,-5881.88,-1295.76,49.58,-225.81,73.43,-0.9,-9.51,43.07,-49.48,31.61,35.91,-25.64
宜進,1457,-1.53,-20.27,-64.62,177.25,-103.35,-62.04,405.74,-121.77,-2122.42,1413.2,787.04,159.51,79.53,-2.25,-93.29,-23,-18.47,247.97,-64.99
聯發,1459,-6.97,6.72,-123.51,-42.15,-376.98,-153.75,603.38,-358.8,71.09,75.05,213,348.2,100.31,2.69,60.6,0.56,5.94,-11.15,-110.1
宏遠,1460,0.93,7.3,6.7,-1.71,-1.64,-17.61,41.7,11.06,33.98,14.41,3.33,14.86,3.76,7.05,-86.11,-244.07,-402.53,-692.67,1523.41
強盛,1463,-38.82,93.75,43.23,-92.31,22.58,-225.06,290.07,-704.5,314.38,-494.66,937.15,121.89,5.49,-12.21,96.41,-120.98,-1.57,13.93,-170.11
得力,1464,-0.16,-33.87,35.48,-738.35,142.86,-2744.11,"3,284.25",2089.71,-589.65,431.2,430.94,828.26,-964.55,-220.83,180.07,-195.56,79.13,31.77,106.1
偉全,1465,-33.32,12.45,-20.83,-4.38,35.24,-14.51,-30.07,-20.37,-31.45,-192.16,253.71,10.89,21.06,44.69,-43.49,26.58,-0.15,3.54,-55.08
聚隆,1466,-178.3,17968.89,"-18,575",-25.4,71.67,-32.73,-98.8,13.93,-39.9,-23.36,4.28,-5.42,23.63,-14.58,-4.73,17.85,6.37,7.98,-86.21
南緯,1467,137.27,103.99,-156.73,-73.43,825.08,-337.5,-600.68,10.68,50.49,-8.64,-94.73,-6.74,21.3,-71.92,5.66,3.5,-16.36,144.62,-59.4
昶和,1468,-89.11,43.84,88.16,13.63,-0.03,-55.24,51.14,-72.96,52.42,-17.35,2.59,13.94,-14.2,17.35,64.72,-117.59,-43.25,7.87,-95.36
理隆,1469,-495.33,-318.57,39.82,-8537.61,-160.82,280.26,-150.49,-74.23,32.19,80.54,-139.39,-13.55,-16.77,-351.11,311.18,-27.24,50.78,51.81,-86.25
大統染,1470,-36.47,2.88,6.86,-1.52,25.33,-8.38,-23.36,-28.82,-139.31,120.82,173.82,-41.05,166.59,2.8,-22.58,15.65,-11.18,-21.58,-47.53
首利,1471,-22.26,21.57,-5.13,-72.62,-93.85,-109.01,-80.5,1953.6,-1844.09,-275.22,-186.65,12.13,-12.36,40.7,70.14,486.78,-328.16,1905.47,-2271.83
三洋紡,1472,-565.81,573.84,378.56,-18.13,-21.33,142.33,-61.38,-7.48,-8.6,6.01,48.93,36.56,2.24,30.46,-34,246.5,-32.33,-31.88,-188.17
台南,1473,38.35,-532.29,766.6,-75.14,34.96,-1018.59,"1,020.16",368.58,-23.11,-328.7,-102.39,-462.79,-79.65,-397.13,526.12,24.32,31.32,-59.09,-92.44
弘裕,1474,-34.92,-23.73,64.29,-182.94,-22.47,8.93,256.22,-5.17,-8.41,14.45,-21,-165.25,284.53,85.15,-14.41,-104.64,-24.73,-7.03,-80.82
本盟,1475,-42.32,-40.34,88.78,39.03,19.43,4.18,-14.68,22.13,22.19,-14.51,23.01,-27.92,-21.05,-15.15,28.45,177.75,405.38,-160.89,-390.85
儒鴻,1476,-8.78,-7.51,-6.45,-4.01,4.06,32.87,6.01,2.83,7.59,-12.06,11.33,-9.18,-7.87,16.24,53.51,8.75,-27.31,12.44,57.7
聚陽,1477,-8.54,-13.85,0.05,-4.42,3.33,-2.69,31.42,2.94,0.52,-2.92,26.53,6.16,1.54,1.02,5.34,-10.29,-13.2,-3.36,32.63
士電,1503,4.91,7.59,-0.7,4.84,-7.15,-7.57,7.44,-7.98,-9.1,-0.33,26.22,18.99,17.91,-1.38,-18.67,6.55,-12.07,0.5,-7.08
