company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
台達化,1309,148.11,144.59,142.48,140.56,148.13,139.75,141.48,134.42,135.28,129.66,129.16,132.46,150.03,162,130.62,140.31,134.01,140.58,145.28
台苯,1310,165.04,133.12,150.64,134.92,141.34,132.04,126.26,132.1,138.85,132.62,130.29,122.19,117.24,102.54,105.63,104.86,109.54,113.59,120.94
國喬,1312,250.43,213.49,251.41,268.54,270.38,203.23,194.31,172.39,160.09,144.47,191.88,193.28,166.87,140.31,137.48,135.92,144.09,139.43,131.49
聯成,1313,175.29,202.81,183.81,180.5,144.12,151.84,152.62,157.54,147.3,137.87,146.22,143.57,142.73,130.31,141.13,143.93,146.58,146.22,141.66
中石化,1314,263.2,255.83,286.31,286.4,348.92,359.86,377.73,320.51,265.66,289.75,252.52,219.79,264,262.28,286.03,331.76,316.47,285.69,409.85
達新,1315,292.3,264.23,355.4,365.27,336.61,330.29,437.72,411.92,360.75,386.29,470.44,487.82,408.68,338.13,409.06,401.41,389.44,297.81,517.37
上曜,1316,212.67,218.11,261.97,262.9,334.64,336.08,342.14,357.91,239.49,252.45,243.75,198.58,165.99,160.25,212.41,170.51,175.12,251.65,221.9
東陽,1319,120.43,112.65,113.65,114.42,113.64,114.85,114.9,117.31,127.14,113.95,135.15,127.37,121.03,132.45,140.57,135.22,131.28,148.38,134.04
大洋,1321,131.95,121.79,105.19,95.81,128.75,134.26,135.59,132.9,107.9,118.09,111.13,141.09,135.76,129.16,123.27,131.93,134.42,116.06,124.34
永裕,1323,416.05,331.81,334.02,330.07,376.46,271.66,350.48,303.25,283,172.12,195.42,186.77,181.52,180.96,176.54,178.83,172.96,172.08,168.14
地球,1324,352.78,292.74,365,354.24,347.82,310.16,349.14,333,315.09,263.25,344.03,333.98,345.23,317.16,307.42,350.78,271.06,305.28,315.85
恒大,1325,2168.05,798.07,1783.18,1300.04,1568.16,1079.6,1782.78,1723.15,1113.85,723,1512.37,946.53,1118.43,891.97,1104.8,872.52,934.87,549.13,863.7
台化,1326,295.15,227.33,282.32,256.13,222.87,223.91,241.08,247.56,227.81,210.24,231.87,218.56,193.21,185.66,195.81,190.62,195.98,170.66,237.76
恩得利,1333,81.93,87.21,87.33,91.01,95.83,97.77,98.89,99.54,100.08,98.91,99.1,109.77,116.22,114.82,163,150.39,153.75,160.91,169.06
台翰,1336,102.63,86.82,93.09,95.93,94.57,145.29,144.21,131.72,133.81,114.87,118.02,119.06,132.13,147.13,146.79,151.04,160.22,143.63,152.44
再生-KY,1337,408.2,431.44,527.45,394.25,295.44,291.79,320.28,294.18,396.5,329.85,230.61,213.34,240,206.71,325.6,300.74,227.53,174.08,274.09
廣華-KY,1338,247.22,245.08,302.88,251.59,238.42,205.57,242.65,218.54,232.97,163.58,178.07,158.29,156.57,154.13,161.77,182.86,157.46,188.59,199.85
昭輝,1339,121.76,128.82,168.89,164.79,171.07,153.77,261.54,92.61,79.82,81.61,93.43,92.95,93.17,81.92,106.06,97.48,106.16,111.29,117.8
勝悅-KY,1340,1040.67,693.33,997.3,832.87,866.56,700.66,1056.99,860.32,807.3,559.35,1035.37,571.93,580.88,587.7,567.01,569.37,,,
遠東新,1402,108.9,109.78,108.52,119.83,105.25,108.5,113.89,111.35,107.7,111.87,118.92,113.85,114.39,114.33,128.79,124.97,123.62,124.71,123.84
新纖,1409,90.04,91.75,100.15,101.99,97.9,102.47,101.73,108.03,108.87,109.49,110.46,109.76,110.33,109.15,108.88,183.56,187.12,169.91,182.55
