company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
台泥,1101,6086680,2803459,94527,6925626,4691790,3702363,974518,16583876,12554416,7619930,2791235,15118683,11146391,5801729,1999624,9957560,7560173,4909537,2032641
亞泥,1102,2701980,1531817,194459,4934483,4406554,4576251,1542288,10905998,8239271,5878672,1683231,12164319,7186045,5177191,1377467,6937248,5248199,4297198,1757228
嘉泥,1103,-103717,-252401,-188985,213321,-384582,-67606,-183290,53788,191436,11588,-34204,1289927,192982,14542,59637,-684184,-691839,18563,207198
環泥,1104,1202080,852027,342983,1383108,909732,611669,261837,1384455,1043688,685864,240829,1118979,758997,520465,183441,714934,593966,413418,146032
幸福,1108,273547,194764,104371,462763,399494,308860,155005,367067,296111,218918,68510,162817,159109,106093,63869,174181,159564,139108,120150
信大,1109,76467,43960,-33204,-57407,-101495,-29225,1507,336764,275242,252234,107003,322700,120940,106789,35090,58460,-23860,8924,12611
東泥,1110,226593,235320,216613,144466,122288,60897,35987,142301,168209,104762,68173,146860,187280,78248,61097,69324,162590,97899,89646
味全,1201,-409728,-442828,-82461,-2193589,-1409996,-605977,-329252,-385493,288189,373873,236328,703950,703896,456785,247114,580149,555145,357868,219085
味王,1203,423616,254714,122961,459738,471904,316442,203231,361118,267312,218850,127870,363223,335388,212577,120200,148303,86017,54139,-15473
大成,1210,1989195,1244273,597271,486215,619826,229104,89692,999577,1293169,750828,367411,2256640,650130,227044,291215,1107285,1015233,637368,419378
大飲,1213,19142,12135,4984,16511,29575,11316,11069,11509,18317,3517,3780,16434,24707,3688,8902,11438,20189,2553,7613
卜蜂,1215,867188,558577,260953,721086,490386,287105,178703,808247,570312,392578,206612,451728,241541,77133,68825,304822,219828,46549,10028
統一,1216,19827173,13576783,6398071,21593165,19357662,13535823,6616277,18210347,14945483,11404458,6536262,20739962,17377739,10858705,5750194,18474714,14784958,9077462,4486300
愛之味,1217,-52251,-84022,-32326,59728,97190,-129258,-76615,-409222,-349854,-311832,-156659,-59987,-75779,7628,12780,57366,77476,15373,1102
泰山,1218,274059,130683,53065,123951,79262,-22327,-9727,69895,74915,2625,24056,-119327,73278,16976,-892,-208400,129945,-22746,-68860
福壽,1219,52548,46414,26721,62419,26565,11866,18988,126263,52899,51975,43411,23887,-43402,-48917,-34655,-63708,35202,-15539,-33129
台榮,1220,123013,96941,38904,107121,80261,14560,-3834,41867,49178,38359,23778,40442,64763,21202,32045,148537,126053,66065,36443
福懋油,1225,347692,234941,114629,591335,108679,45142,32442,61189,-14862,43671,39375,72634,39120,44404,24293,44473,96837,2720,-13864
佳格,1227,1922047,1301258,878890,2752467,2151641,1298150,918848,2090360,1571579,869175,542165,1862855,1440286,1035325,699669,2243217,1596288,1009063,623268
聯華,1229,1635374,922815,339308,1407994,1320958,997703,282478,1688479,1535500,1117932,660832,1322356,968123,558300,229649,1555699,1127885,839480,216783
聯華食,1231,319243,201083,125901,358694,248703,129251,97983,222430,96007,42644,26702,339182,218897,159566,111496,366495,288949,173859,78474
大統益,1232,641816,449033,176742,921298,699335,422729,243960,994929,590068,438681,290656,713668,502731,397305,212608,448836,427196,292065,121865
天仁,1233,124388,93349,50633,209277,136964,93137,60119,231846,184521,134277,84577,230577,183667,119622,68672,233223,202976,132951,66615
黑松,1234,999539,763452,88077,620310,567168,276123,123028,394958,313833,118406,64286,312119,-177160,-416140,102664,8113524,359942,161325,57812
興泰,1235,266727,139476,83417,46937,23584,-32347,-192,51449,136488,63483,27712,-46024,-39049,-49509,-34836,12936,19295,-38101,-9838
宏亞,1236,8429,-8018,32507,101818,58042,48034,73060,167464,128644,117183,23243,136168,52687,50005,62845,138932,6233,-44581,-4364
鮮活果汁-KY,1256,206446,112378,39253,208451,198438,130610,47510,243890,211448,132043,56727,216752,178466,106588,45783,93682,71498,35355,12601
其祥-KY,1258,137468,76816,40700,126945,116411,66252,30032,92872,66509,50482,24932,57777,36642,23849,11762,80403,55073,44199,26004
安心,1259,136325,85492,25979,86328,78304,34153,15952,45089,55247,24660,3630,23772,25616,13073,690,35350,33281,21541,18913
綠悅-KY,1262,1290633,847700,393511,1560212,1152679,747539,349545,1538077,1020020,684036,351341,1131852,793023,496319,226861,953592,,,
德麥,1264,366576,239589,121897,435058,315743,216158,116362,362367,230277,147465,74249,287839,210917,139455,,241084,,,
台塑,1301,27336741,15941360,5712824,30877269,25034871,14504792,3643685,17874892,18406002,10918254,7182974,20715841,15086924,8602830,5500227,14662520,11767620,3659775,4846311
南亞,1303,21743755,13593961,5290566,36081704,30906327,20727888,8169341,32773254,29334834,19701610,9364725,25063700,18696566,10690186,6938975,3593287,2669046,-1955489,1054247
台聚,1304,1772904,1282178,446718,1537106,1146663,1086492,391412,628676,706813,394282,181448,1690754,1383387,1033521,629931,2733994,2700368,1939215,1088143
華夏,1305,917343,616248,191844,812418,521713,438506,169793,122395,184301,136645,161904,814836,659585,519363,352668,910631,760964,525880,360089
三芳,1307,939849,637368,383314,1101578,839168,504265,284407,969759,722756,499773,264750,798829,552814,364306,220310,707397,512520,331579,176282
亞聚,1308,444737,295859,96014,531557,405445,301199,121311,499933,418462,267681,105176,536855,415413,288769,130712,618262,638578,426159,248094
台達化,1309,17989,63307,49775,67525,91067,272392,82198,-631186,-404596,-292698,-212860,17383,96870,104985,52361,-63747,-71755,-149361,72861
台苯,1310,975515,587076,395950,573454,555923,507220,29497,-50960,224581,314749,12997,1018643,776867,239664,25820,-484658,-415363,-439933,-106195
國喬,1312,1607548,978004,600518,1652077,1455063,1245108,326806,490681,521511,272572,156209,2161270,1550514,828409,217806,1889355,1718145,1401702,184728
聯成,1313,595076,336220,32178,-172472,316212,561851,87486,-243902,52867,-112638,-161670,593028,453882,153431,169177,1199841,1110523,454764,432067
中石化,1314,-1433320,-1421342,-721949,82770,142086,531057,182950,294532,1352153,1621044,-210817,5245067,-1184840,-873185,-257670,1405326,2027329,2429747,1931522
達新,1315,214380,41861,30558,244876,205384,25867,3081,225570,157990,14057,-3091,170604,157999,55250,4765,153799,182714,14329,10723
上曜,1316,-80541,-61329,-31888,-122367,-88476,-61564,-49079,-35467,-131643,-83562,-33865,-210246,-135976,-79402,-28385,-135158,-67415,-42647,-29496
東陽,1319,1731913,1162882,635667,1730936,1047838,565317,430698,952523,914514,673033,404685,1398615,1093309,743512,334919,858281,693479,463146,314901
大洋,1321,52547,18487,3533,37129,71351,27607,4225,-145025,-91082,-26302,1446,13209,40769,8814,1384,-127350,-83554,-68815,-593
永裕,1323,263665,160695,74185,295992,200214,114742,59328,349629,247607,148138,76127,302923,221288,146085,65827,229103,167701,112459,55102
地球,1324,49569,38942,17404,57840,42976,21794,6902,43053,36160,25026,15150,43504,34270,26674,14079,37575,21108,5689,4000
恒大,1325,75456,65850,35031,98244,69570,35597,18239,56620,26333,16296,20977,71674,50071,39604,25156,72684,50734,31102,21816
台化,1326,38877342,22124269,7819137,31617547,24503738,15532015,2057091,14019220,19280542,10542622,6316423,26678524,22893267,13125149,8533076,8246905,4387510,-2328160,3394906
恩得利,1333,-31311,-28389,-21129,-34052,-1084,-2714,4098,-98683,-74064,-79888,-69055,-25005,10727,23762,8393,-61135,-57596,-61648,-39058
台翰,1336,-127338,-86083,-27456,-149080,-128547,-94573,-34215,-39752,31652,29451,21487,6247,-19066,-6494,5834,-51244,-52334,-41845,-4522
再生-KY,1337,389258,256050,113708,390463,213439,101630,68099,1133135,916702,634955,305947,1287222,1057801,607720,230132,1500952,1160674,745618,316376
廣華-KY,1338,447135,312773,180001,753334,553739,373373,182322,633344,442424,294419,126583,460142,266604,141924,51008,316761,307358,215312,90630
昭輝,1339,117471,99420,51077,348631,241547,126592,73358,301332,214038,151550,82633,219488,150069,118986,70210,168527,114032,72538,37777
勝悅-KY,1340,696330,445798,173201,862813,639473,375319,153403,934256,661454,417185,189937,701379,495146,291243,134218,530463,,,
遠東新,1402,9228908,6078148,2566862,14686369,12571397,10192585,4626504,17007972,14458101,9960801,3547289,20941969,14469328,9663806,3618306,14988716,12268288,9551617,4790003
新纖,1409,660434,418510,193888,813749,970074,349530,224192,1722988,1553284,1114366,695741,1683740,1408153,870910,307862,1420329,1109694,649262,360628
南染,1410,94656,68358,31915,128695,100229,64250,23923,111631,83114,42633,16175,101751,78609,49186,19526,123082,99476,61423,15211
宏洲,1413,-42083,-18511,-3319,3359,-28642,7489,-32724,-247175,-171388,-71838,-48839,-297968,-210810,-190491,-71515,-270517,-117969,-74730,-70876
東和,1414,-7696,-5861,-4234,7218,-8405,-20652,-16421,45869,19571,29607,21316,136272,114566,86961,32362,91415,68021,39166,26600
廣豐,1416,1277334,1136799,385038,-35325,28422,99475,155538,480575,222460,42593,-41978,63546,-117902,-74784,-9898,1103870,913205,946585,3179
嘉裕,1417,-115717,-26788,-121473,-384603,-312525,-183136,-93089,29101,5269,70779,85839,16629,-96608,-66932,-9910,169486,157331,154752,111593
東華,1418,-115145,-56251,-26097,-180081,-110850,-88138,-61834,-160165,-96278,-52539,-41899,-122369,-94137,-65167,-24914,-194275,-172775,-77104,35223
新紡,1419,135188,-27177,-16025,111415,131133,-47246,-25483,104282,142958,62516,-11751,164396,175024,113453,-12931,175819,167258,20085,8808
利華,1423,12777,9300,4887,-36010,-19125,-2334,-18412,-74649,-65126,-44645,-41466,-3727,-25782,-16528,21160,-99247,-91481,-27829,25533
大魯閣,1432,-137399,30920,89289,-137939,-41513,-35980,-79840,-145804,-60947,-107404,-60630,-113973,-75843,-62821,-58305,577590,-64487,-54031,-42747
福懋,1434,3377743,1238867,730154,3223952,2506968,1384993,615954,3819675,3048694,1403349,590520,2176976,1654478,1215145,525971,2516675,2334494,1160257,476006
中福,1435,-6511,-6540,-6163,-3617,632,38,723,-1655,985,12,3,-11247,-2471,-2933,-1219,1028,9722,13728,-943
華友聯,1436,35407,16491,-22318,-38046,-43011,-29156,-7168,321082,287195,217418,1976,-11041,-16624,-11620,-3123,-171852,-179290,-222829,-2215
勤益控,1437,391864,331592,61674,52543,73094,51171,34610,216191,207243,193020,97146,-594462,-140348,-56314,-37950,9430,-37595,-8294,-11429
裕豐,1438,-3556,-2509,-1422,10982,15664,11361,13088,3646,-3071,-2077,-806,29764,22656,16750,3374,12649,16152,6846,-1745
中和,1439,-1697,-5621,-3326,638,628,453,197,769,-1750,-3973,-2718,1635,1842,1759,2636,-8371,-6024,-5593,2268
南紡,1440,372092,180475,11076,1152213,949390,595168,190808,378889,343840,224872,106415,1196961,1038895,726431,332155,653024,364248,181465,-74934
大東,1441,-162527,-94232,-26237,-83579,-59292,-40890,-32991,-194550,-107362,-46724,-15939,-12204,-11095,6242,5823,8048,-24217,-3640,-17198
名軒,1442,541806,127564,8212,562658,440801,344194,37761,415104,270987,223307,126044,1302208,1259967,994606,318438,317225,269521,247888,143966
立益,1443,-250572,-181374,-131077,-205413,-121456,-130426,-93580,-238481,-353059,-167749,-74145,-174918,-108931,-39715,-8265,-308615,-207431,-173182,-68992
力麗,1444,-140825,57693,-6394,408860,346355,204119,89423,231939,164086,71661,105859,695577,634714,345002,199992,760214,552598,-152529,509254
大宇,1445,53790,39996,13304,89661,70721,40705,16507,29064,21992,20595,10779,65288,58528,40813,17549,23275,23042,19627,9099
宏和,1446,50904,16568,2742,-38203,-521,895,5107,13270,17833,19741,15380,-11436,4891,15396,12310,-28945,-7906,8963,27747
力鵬,1447,-290062,-124575,-190719,46190,107148,26154,-113866,347282,375698,170365,224226,1072042,843599,565163,346586,25185,-243546,-525226,253491
佳和,1449,-178744,-162074,-110848,-270738,-258261,-192306,-68561,-6201,-195532,-137395,-99797,-134459,-131053,-64231,-57969,-367309,-313674,-55104,-18500
年興,1451,607465,442331,233517,671924,417927,93418,47048,693221,561970,409964,255002,788513,627318,401590,148884,756188,730178,578452,316443
宏益,1452,141513,78477,38445,370781,334720,243849,87614,173731,126485,78444,38935,136958,79632,49595,29317,87755,87572,40494,32751
大將,1453,-839,-107,5457,54234,62616,71778,-16678,-46871,-32701,-21089,-4107,19306,-7256,4510,-2067,117602,40041,-5939,-11158
台富,1454,47646,35970,7976,104844,89050,63609,25870,68544,49809,20967,6688,36636,34029,20511,2053,-19051,-7424,-5960,-14788
集盛,1455,95281,65278,15428,132151,111199,203350,-66885,57318,30064,4964,80050,367330,270231,218471,161128,-98281,-143950,-180632,219374
怡華,1456,-33027,-29810,-26343,115747,-58115,-43298,-22163,-1119344,-1102026,-122313,-33995,15431,-70104,-44279,-10434,-251906,-104316,-67161,-17241
宜進,1457,66594,76409,40533,530322,490271,505817,114575,102458,144048,114000,22655,182791,81007,4956,2554,75081,98487,112240,38365
聯發,1459,-58940,-34500,-20820,231081,248097,205500,88569,177077,143696,37389,12592,176473,31297,-19882,-11143,-42855,-49207,-54158,-28282
宏遠,1460,308160,201616,117425,451512,268137,176853,110056,373956,218976,142523,77667,229730,144330,121044,75161,580132,586626,581455,540384
強盛,1463,103263,64955,31852,85181,52112,27410,22238,89402,27779,16611,5701,58674,-4229,-4850,-681,-49677,-44807,-30703,-18962
得力,1464,293800,188756,108570,397866,289600,185757,80139,891104,36986,29018,2368,-39391,-21443,3016,446,62008,6750,9289,2155
偉全,1465,64573,47709,25312,134900,110751,52071,31971,156348,122156,93957,45721,142487,93895,58159,12926,104771,74756,56107,22195
聚隆,1466,-82745,-69234,-46557,7963,12090,-9805,252,54005,30122,31096,21053,98279,73428,38426,20189,96152,67751,45993,20621
南緯,1467,-1283,-36630,-28523,-55528,-8293,-23982,-11110,64171,63309,-2310,2219,111031,134350,68458,42111,221550,240576,201144,32422
昶和,1468,-24385,8329,-1256,-60109,-42700,-26026,-10604,-66417,-41005,-25002,-21701,-49088,-65777,-21787,-22278,-274877,-205426,-121868,-62943
理隆,1469,-34223,-14391,-6190,-5808,5077,8051,-10285,-67,7363,3504,-4106,7536,10039,8515,10424,23586,35166,17938,1925
大統染,1470,31334,28566,16313,61101,42765,26030,15266,66367,45693,38134,19918,29300,17896,9663,7274,14777,7532,12246,9550
首利,1471,-248992,-159567,-88675,-358584,-235292,-190966,-84351,-78640,-61376,-65962,-46732,31162,-2551,18228,-16303,-293592,-167390,-168189,-54817
三洋紡,1472,55274,59600,83386,-37843,-19287,-6992,-29935,-64673,-47765,-36709,-18549,-105770,-89011,-81472,-36323,-164352,-87788,-79205,-27688
台南,1473,242687,159281,165304,-192036,-140560,-118595,19075,-138549,-221476,-120486,-2073,-74641,-39963,36391,86912,20486,-80158,-124893,12327
弘裕,1474,86300,64319,31866,90942,81692,45760,19396,56930,23839,12532,5445,71279,28034,13410,6892,-78790,-10816,7841,8157
本盟,1475,-53911,-25058,-2465,-38112,-57424,-48601,-21975,-73242,-63052,-43981,-19162,-155250,-90972,-48068,-24890,-113643,-84549,-55502,-34757
儒鴻,1476,2300518,1454183,653130,4173780,2977439,1690068,698150,3004221,2082928,1216958,658566,2738737,1949236,1225961,591523,1792455,1202515,720333,384907
聚陽,1477,1333328,931980,642665,2176954,1716898,1081206,642366,1705587,1300066,839889,488802,1342254,1047368,679468,386318,1176591,970645,638818,366729
士電,1503,1086861,700321,385420,1300551,972130,655166,388126,1333059,1048418,656016,361263,1225146,897691,521105,286220,999841,879777,627297,330051
東元,1504,3000575,1975925,790775,3514116,2851587,1814611,821563,4402267,3645194,2519025,951144,4177256,3165789,2027172,866177,3211345,2327044,1319758,594673
正道,1506,14377,11913,7508,32548,31432,9339,5344,7531,6856,-4279,-8694,-99322,-44362,-35026,-23671,-80824,-4275,7557,5897
永大,1507,1323604,866837,488863,1878790,1506845,957892,501965,2054837,1617790,905533,445609,1729560,1149807,656037,338042,1552746,1156527,643312,273937
瑞利,1512,-144584,-78969,-19539,-152746,-172180,-169005,-59156,-228976,-201645,-142483,-76735,-115419,-162404,-96237,-24206,42052,22234,6661,-34422
中興電,1513,490291,286309,147080,548947,541704,223143,118837,676183,387575,252983,93072,581417,336860,250631,109528,545883,448600,256957,129491
亞力,1514,104418,99128,85038,117888,110580,42444,19917,110897,52068,15288,22855,67998,51859,50983,29044,110243,96113,53092,36346
力山,1515,98382,23501,3762,127919,126900,6616,16619,146083,62805,6988,9596,205876,135581,118684,10961,62464,43948,32248,2055
川飛,1516,20917,20092,16629,66549,77316,79140,82123,32660,12188,4483,1569,4481,3319,1185,1029,-84550,-80976,-84597,-2348
利奇,1517,34489,18632,4269,153737,139258,74199,10583,265157,202853,120015,72411,393796,244497,140650,63101,295820,192893,109207,41249
華城,1519,245889,131451,-35073,225265,150767,109380,-2906,261462,117891,57599,43106,115444,86391,31889,12602,69197,-65758,-88040,-64701
大億,1521,349345,270909,156243,449612,372339,263523,170396,372091,285195,194260,102205,306380,190548,115973,54379,279058,207684,159465,72147
堤維西,1522,810328,546564,262238,870690,600057,289631,147471,621338,410072,271158,197905,199451,241324,251632,126977,-116555,-68336,-3198,-44047
耿鼎,1524,137834,106667,49578,-190451,-254509,-290372,-214132,6567,1544,4415,12784,-49317,-3813,11758,3825,-121539,-73934,-47337,-19797
江申,1525,388661,257747,131280,437216,271375,176856,90863,319590,233023,149278,72957,297441,212025,114082,49001,307164,241679,176077,84658
日馳,1526,53615,49704,11075,72685,72190,23811,4484,54335,38284,26267,12727,35005,25492,19180,9351,14222,9105,4853,669
鑽全,1527,548862,524536,170961,995371,721020,76603,48629,967721,560313,274162,266138,525109,376725,352910,197637,57881,45160,85027,-82125
恩德,1528,60221,51528,25299,-42090,8563,8014,50,16052,2086,33094,26006,106221,81834,75503,21604,86873,64557,35710,1941
樂士,1529,-1382,4251,17599,-216115,-49556,-34417,-7046,-66000,-42304,-44077,-5952,-83242,-68824,-8465,-6571,-255660,-248867,-243544,-56159
亞崴,1530,85266,66436,23048,275440,236523,75827,66214,279778,183750,113540,71518,235978,155481,121368,71530,266241,234452,143691,67118
高林股,1531,65698,44669,7501,145279,128925,64932,20497,202050,143609,111292,75975,289420,242494,182190,93431,358220,228683,66506,73830
勤美,1532,1203172,607071,342642,1855209,1235470,642818,378611,1179768,488188,302664,189974,3840065,1169000,773941,335353,1282511,835874,602731,238755
車王電,1533,59023,38188,27306,162715,122311,47194,20716,227974,169443,130846,86053,200281,141188,75890,35597,75092,115051,92457,14928
中宇,1535,197883,137498,71659,508913,381320,255863,134138,681393,464872,268969,139727,614803,462899,320847,177078,627171,508418,328134,169704
和大,1536,790362,564209,258972,1087652,792233,443761,204269,711746,490655,307551,154445,435407,299508,183755,109448,286813,229509,163577,84446
廣隆,1537,671610,438804,192160,801605,589926,330789,163903,676493,480595,294301,150901,579339,444322,315849,184443,631076,441710,249534,90886
正峰新,1538,-3306,-3824,58,-54439,-14471,-161508,-86971,-53201,-14452,19798,24158,-463348,-185691,-134241,-86100,-219286,-158965,-107735,-46778
巨庭,1539,115979,99987,57905,223284,202682,80085,47145,131358,101492,59671,25926,90380,79314,60617,29460,-16179,-14850,-14465,-16508
喬福,1540,19495,19508,12773,57935,85957,50738,42986,198555,115495,82429,50399,117516,77053,64146,32850,94243,119535,90503,39042
錩泰,1541,231062,176650,89346,283152,223964,73799,33774,162324,97479,48866,39332,-22759,47,15149,-6366,-80981,-31056,-11574,1307
伸興,1558,607984,349674,91106,868605,688361,314000,117991,837310,617083,319765,150335,719179,581371,331537,143743,585243,465591,248967,69324
中砂,1560,354279,225241,97032,583324,466719,311124,151139,653437,494758,345320,152725,526055,386385,248096,117546,444188,314275,198214,93912
精華,1565,1293783,848705,408671,1455985,1046145,574801,287207,1573072,1205266,872714,500621,1598238,1158217,749390,373928,1203956,856867,535959,253163
捷邦,1566,36914,7616,663,155212,52514,17819,6559,11738,-8357,-36761,-18102,-3125,22562,8666,23683,-763,27025,-8028,-17619
倉佑,1568,123341,86271,47471,150463,98844,45546,16080,112428,78909,51365,39651,79023,42634,21480,10142,114112,,59937,
濱川,1569,90956,15825,-19897,-316202,-350975,-256229,-103800,-66130,-52087,-57892,-61949,-40604,-48365,2346,4297,124668,119759,110832,61737
力肯,1570,29906,18972,14513,86307,80984,39868,19520,76673,70482,53044,15253,81787,58931,44149,25177,-893,-2432,-3658,145
新麥,1580,389622,212815,58728,486940,320273,181231,81245,544911,364540,204075,58824,511284,346076,176051,61965,411341,282203,173424,68972
信錦,1582,656860,357096,152747,790738,608589,332565,158984,855859,603314,363435,125972,654915,502461,292725,130527,733367,587998,379150,191351
程泰,1583,186250,139718,69926,770900,619705,250864,160200,851573,511028,311698,163050,534051,359845,258831,147436,555659,486942,343546,165053
精剛,1584,2771,1916,-8033,-114283,-25985,-1215,-6012,-51793,-59044,-50646,-26652,-177921,-135495,-102044,-48740,-83020,-38468,-5592,4638
和勤,1586,-53829,-29928,-91,-12137,-28433,-13554,2699,56010,40702,27136,20067,35644,16803,12654,8044,8015,-3991,3323,-12730
永冠-KY,1589,779009,623111,298737,1349123,909881,541211,233182,1001817,734259,508197,208312,541119,395448,208413,84577,370385,263982,156198,88945
亞德客-KY,1590,1695467,1045434,440194,1375086,1066493,807650,249383,1786112,1386359,1006963,385798,1725451,1298363,806713,263342,1117791,868502,578083,239758
駿吉-KY,1591,36373,23482,7459,39326,33108,25398,18517,40718,31262,22171,11063,47307,34974,25440,12691,60384,46532,31945,15019
英瑞-KY,1592,368917,249297,121597,191287,176995,89530,47914,167930,120985,102673,43048,397592,105345,55911,13684,485305,,,
祺驊,1593,69922,41798,16135,86764,54372,16913,13150,52849,39842,15647,9430,37861,25945,9153,9614,35280,22604,10459,2032
川寶,1595,52984,33208,14092,210117,199824,118037,67013,293176,298991,191668,92611,240695,223909,156348,69033,255604,216476,122463,36195
直得,1597,63116,52510,19848,70782,50072,6056,-18746,20743,18107,9106,-3545,58688,60003,39012,9539,70599,82634,52839,37607
岱宇,1598,124031,104795,73684,253702,147404,-8036,17074,273553,,55551,,23605,,8597,,24484,,-98838,
宏佳騰,1599,200054,74545,53426,308167,184120,62716,-2887,67450,20687,-13135,-8535,117866,82258,7798,-25240,148434,78939,21728,9052
華電,1603,331849,149226,76401,445822,307064,159784,111861,250603,132097,92538,33774,245731,165713,87124,12030,377140,278561,101715,63026
聲寶,1604,755349,622534,263383,522009,487475,353521,154406,643451,599068,358367,162494,481849,571131,305262,124514,525728,515072,362906,197154
華新,1605,3546185,2051287,958633,1728132,1220347,546743,-196677,2535532,2308575,612136,-190972,-2431422,1025893,571743,189218,-3266756,-3595657,-1264206,-679125
華榮,1608,-27480,-83995,-13542,-361887,-402861,-135888,-98549,80142,158663,136909,-29135,445012,114574,-120453,237413,559634,541331,297059,273749
大亞,1609,40536,-108586,-152701,-556488,-503168,-236143,-105022,57878,3501,8069,-51388,132095,-67201,-130978,27730,205730,235865,53982,144711
中電,1611,-77863,-44705,-4146,12005,73175,-186980,-44790,-276543,891,1064,2169,-545637,8315,4001,76406,95927,54783,280234,140008
宏泰,1612,69372,17137,3524,39597,34198,44465,24126,260521,217996,171428,91766,43119,32252,5258,20976,68483,183715,116779,103880
台一,1613,-49345,-24229,-37982,-814849,-418767,-250085,-214815,-233141,-197459,-134949,-97375,-153640,-167747,-178346,-118375,-37866,13954,78330,148828
三洋電,1614,296876,206466,71624,257877,200216,117386,8093,224717,172917,91005,6916,246216,154911,88350,19290,305361,218522,156070,84764
大山,1615,52161,21345,-9711,15852,18364,526,38,83230,67705,66669,36131,30614,8918,11843,8195,85383,69663,69253,30669
億泰,1616,46742,19200,-9583,191559,217174,312656,364360,-189538,-115042,-93759,-102585,3266,5852,24326,59398,12575,38728,18090,15927
榮星,1617,32382,9382,1254,56118,35199,711,1980,48776,44836,20983,21358,16496,29707,7653,16920,-89956,-72664,-56459,-38812
合機,1618,42131,43018,-11276,107794,-26703,-60432,-44432,-13549,-3044,-41719,-13544,-65464,-36050,-30693,4042,286350,236020,85458,-8060
艾美特-KY,1626,201964,269454,33408,-94042,5075,144989,7220,-331938,-235975,-202689,-236550,611640,557452,515712,262750,496064,443872,432102,
中化,1701,285902,218840,107360,359951,328327,207353,106057,350593,223771,158739,69278,241552,209467,138814,43497,322765,259007,204087,103771
南僑,1702,946722,633723,277797,1163961,858827,618776,289379,1008737,761227,505939,215580,899546,649776,375221,148329,477723,335166,185377,78979
榮化,1704,2864349,1926535,842528,9764483,8453891,710119,197016,-13158889,-12432429,-11518823,-456572,-1745554,-399555,-325275,334583,-977829,-406598,-151220,129786
葡萄王,1707,1332918,841394,412386,1546884,1096698,703930,347034,1386513,959694,598155,288704,1181429,810652,506403,233452,846423,614379,391956,195038
東鹼,1708,326276,200184,105226,482629,641935,411136,218895,653286,504016,332770,177489,437932,330640,234152,158100,456606,319761,200834,153560
和益,1709,691609,478789,202710,702264,602279,322462,80607,202309,178463,153492,104549,303613,236926,178214,117709,422501,405606,270754,137135
東聯,1710,-892535,-475164,-136182,-314617,61566,433285,37475,64006,243716,112181,48631,1265296,912973,378087,229687,1152754,809292,518404,514435
永光,1711,437472,298001,160542,573662,454680,266585,147829,588226,596850,450719,198659,589229,433856,239009,71900,506620,404099,230753,92820
興農,1712,398912,308871,163685,360503,155341,135561,14155,511532,405936,326079,204781,444020,337442,207795,140520,406108,290315,169846,107562
國化,1713,68866,47461,17469,69634,53222,35218,17739,92001,63199,39171,16623,76252,50715,33024,11987,77867,48682,38355,7879
和桐,1714,446896,423007,174440,-93301,151245,-67240,-157204,-1159136,-162844,-13844,82404,342305,370329,194687,92815,848626,839673,695839,394863
萬洲,1715,-94147,85983,66583,146191,194303,76240,39502,550394,533640,302027,124472,483463,391528,278563,107999,319657,272508,201187,112252
長興,1717,2160748,1430098,553926,2872776,1973143,1189791,535694,2316164,1694944,985620,356151,1937230,1359809,761959,266331,1294912,1069106,626051,229154
中纖,1718,1610386,973514,502500,3195085,3083218,2304801,1182090,4103436,3166146,1720482,1036891,3188040,2897448,2108292,1263843,2396909,1750640,1167951,690030
生達,1720,283635,165070,84920,367899,288173,188318,107150,383730,306051,204734,92860,305143,272061,212443,119333,269061,200894,129094,85097
三晃,1721,201673,181452,110110,59370,142627,94127,59246,7631,6276,9689,8529,4683,13818,7361,4473,180,7279,9192,13938
台肥,1722,502775,340715,82086,2427083,1330169,180954,47379,3068346,237417,117691,103504,2538071,2512999,2281354,2257059,3338968,1920850,1155452,517263
中碳,1723,734370,476925,234088,1239086,1046598,745180,392349,2188489,1831931,1222183,630889,2220982,1726736,1098725,530189,1976872,1545020,1021774,531921
台硝,1724,144151,89666,45201,213742,91708,35613,10337,40857,9495,-23954,4126,36659,-92649,115405,66536,202441,202204,126125,66813
元禎,1725,155864,70119,19056,201974,167985,63939,33926,171699,136530,51214,31414,124389,90643,43549,18277,-168560,40676,4361,18379
永記,1726,785156,517228,242984,939854,717993,451450,216843,1035039,785755,543820,256711,1015397,756200,502157,319340,872343,737304,522354,309519
中華化,1727,64433,40551,16901,98397,73037,46194,21903,111730,74645,54952,22149,107870,76794,43192,22863,111239,80564,57344,25273
必翔,1729,82542,66672,28402,-27369,10193,-11229,785,-10497,9467,12046,-5772,-608184,-402222,-331678,-284581,-411493,-241465,-209806,-48491
花仙子,1730,153318,94501,44335,161221,112336,64890,35182,118897,77616,46562,21399,198692,70296,41136,23021,85478,58603,35511,23001
美吾華,1731,62548,28034,13818,79086,56445,42026,30461,80524,64944,30266,18360,63573,43669,28728,22165,59721,51423,35727,22607
毛寶,1732,-12291,-6748,-580,-8293,-4717,-5277,-789,-10238,-3352,1479,3778,-8997,-4510,-570,1557,-533,-3803,-5916,-3427
五鼎,1733,133425,132180,67272,261538,186348,77519,36704,268997,185529,124625,62129,370843,340521,288930,125925,522446,396809,290594,145729
